,room1_value,room3_value,room4_value,room1_on/off,room3_on/off,room5_on/off
1822,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1823,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1824,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1825,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1826,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1827,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1828,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1829,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1830,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1831,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1832,0.12491130083799362,0.3389400839805603,0.12491130083799362,1.0,1.0,1.0
1833,0.12491130083799362,0.3389400839805603,0.12491130083799362,1.0,1.0,1.0
1834,0.12491130083799362,0.3389400839805603,0.12491130083799362,1.0,1.0,1.0
1835,0.12491130083799362,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1836,0.12491130083799362,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1837,0.12491130083799362,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1838,0.12491130083799362,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1839,0.12491130083799362,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1840,0.12491130083799362,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1841,0.12491130083799362,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1842,0.12491130083799362,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1843,0.12491130083799362,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1844,-0.11916494369506836,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1845,-0.11916494369506836,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1846,-0.11916494369506836,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1847,-0.11916494369506836,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1848,-0.11916494369506836,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1849,-0.11916494369506836,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1850,-0.11916494369506836,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1851,-0.11916494369506836,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1852,0.3389400839805603,0.12491130083799362,0.4238662123680115,1.0,1.0,1.0
1853,0.3389400839805603,0.12491130083799362,0.4238662123680115,1.0,1.0,1.0
1854,0.3389400839805603,0.12491130083799362,0.4238662123680115,1.0,1.0,1.0
1855,0.3389400839805603,0.12491130083799362,0.4238662123680115,1.0,1.0,1.0
1856,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1857,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1858,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1859,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1860,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1861,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1862,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1863,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1864,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1865,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
1866,0.3814809322357178,0.3814809322357178,0.4238662123680115,1.0,1.0,1.0
1867,0.3389400839805603,0.3389400839805603,0.12491130083799362,1.0,1.0,1.0
1868,0.3389400839805603,0.3389400839805603,0.12491130083799362,1.0,1.0,1.0
1869,0.3389400839805603,0.3389400839805603,0.12491130083799362,1.0,1.0,1.0
1870,0.3389400839805603,0.3389400839805603,0.12491130083799362,1.0,1.0,1.0
1871,0.3389400839805603,0.3389400839805603,0.12491130083799362,1.0,1.0,1.0
1872,0.3389400839805603,0.3389400839805603,0.12491130083799362,1.0,1.0,1.0
1873,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1874,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1875,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1876,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1877,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1878,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1879,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1880,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1881,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1882,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1883,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1884,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1885,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1886,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1887,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1888,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1889,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1890,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1891,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1892,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1893,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1894,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1895,0.3389400839805603,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1896,0.3814809322357178,0.3389400839805603,-0.11916494369506836,1.0,1.0,1.0
1897,0.3814809322357178,0.3389400839805603,-0.11916494369506836,1.0,1.0,1.0
1898,0.3814809322357178,0.3389400839805603,-0.11916494369506836,1.0,1.0,1.0
1899,0.3814809322357178,0.3389400839805603,-0.11916494369506836,1.0,1.0,1.0
1900,0.3814809322357178,0.3389400839805603,-0.11916494369506836,1.0,1.0,1.0
1901,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1902,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1903,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1904,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1905,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1906,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1907,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1908,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1909,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1910,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1911,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1912,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1913,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1914,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1915,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1916,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1917,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1918,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1919,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1920,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1921,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1922,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1923,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1924,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1925,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1926,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1927,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1928,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1929,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1930,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1931,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1932,0.12491130083799362,0.4238662123680115,0.3814809322357178,1.0,1.0,1.0
1933,0.3389400839805603,0.4238662123680115,0.4238662123680115,1.0,1.0,1.0
1934,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1935,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1936,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1937,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1938,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1939,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1940,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1941,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1942,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1943,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1944,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1945,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1946,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1947,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1948,0.4238662123680115,0.4165950417518616,0.3814809322357178,1.0,0.0,0.0
1949,0.3814809322357178,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
1950,0.3814809322357178,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
1951,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1952,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1953,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1954,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1955,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1956,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1957,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1958,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1959,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1960,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1961,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1962,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1963,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1964,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1965,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1966,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1967,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1968,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1969,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1970,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1971,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
1972,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
1973,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
1974,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
1975,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
1976,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1977,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1978,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1979,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1980,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1981,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1982,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1983,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1984,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1985,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1986,0.3814809322357178,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1987,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1988,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1989,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1990,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1991,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1992,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1993,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1994,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1995,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1996,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1997,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1998,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1999,0.3389400839805603,0.4238662123680115,0.3389400839805603,1.0,1.0,1.0
2000,0.3389400839805603,0.4238662123680115,0.3389400839805603,1.0,1.0,1.0
2001,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2002,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2003,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2004,0.3389400839805603,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
2005,0.3389400839805603,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
2006,0.3389400839805603,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
2007,0.3389400839805603,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
2008,0.3814809322357178,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2009,0.4124269485473633,0.3389400839805603,0.4238662123680115,0.0,1.0,1.0
2010,0.41664087772369385,0.3389400839805603,0.4238662123680115,0.0,1.0,1.0
2011,0.4508860409259796,0.3389400839805603,0.4238662123680115,0.0,1.0,1.0
2012,0.4238662123680115,-0.11916494369506836,0.4189385175704956,1.0,1.0,1.0
2013,0.4238662123680115,-0.11916494369506836,0.4177370071411133,1.0,1.0,1.0
2014,0.4660797715187073,0.3389400839805603,0.41640371084213257,1.0,1.0,1.0
2015,0.4660797715187073,0.3389400839805603,0.41424277424812317,1.0,1.0,1.0
2016,0.4660797715187073,0.3389400839805603,0.4119340181350708,1.0,1.0,1.0
2017,0.4660797715187073,0.3389400839805603,0.40783679485321045,1.0,1.0,1.0
2018,0.4660797715187073,0.3389400839805603,0.4042091965675354,1.0,1.0,1.0
2019,0.4238662123680115,0.3814809322357178,0.4005328416824341,1.0,1.0,1.0
2020,0.4238662123680115,0.3814809322357178,0.3967438340187073,1.0,1.0,1.0
2021,0.4238662123680115,0.3814809322357178,0.39369308948516846,1.0,1.0,1.0
2022,0.3389400839805603,0.3814809322357178,0.3934039771556854,1.0,1.0,1.0
2023,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2024,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2025,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2026,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2027,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2028,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2029,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2030,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2031,0.430580735206604,0.12491130083799362,0.3389400839805603,0.0,1.0,1.0
2032,0.43558192253112793,0.12491130083799362,0.3389400839805603,0.0,1.0,1.0
2033,0.432979941368103,0.12491130083799362,0.3389400839805603,0.0,1.0,1.0
2034,0.4296565353870392,0.12491130083799362,0.3389400839805603,0.0,1.0,1.0
2035,0.4588034152984619,0.12491130083799362,0.3389400839805603,0.0,1.0,1.0
2036,0.4660797715187073,0.12491130083799362,0.3389400839805603,1.0,1.0,1.0
2037,0.4660797715187073,0.12491130083799362,0.3389400839805603,1.0,1.0,1.0
2038,0.4660797715187073,0.12491130083799362,0.3389400839805603,1.0,1.0,1.0
2039,0.4660797715187073,0.12491130083799362,0.3389400839805603,1.0,1.0,1.0
2040,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2041,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2042,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2043,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2044,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2045,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2046,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2047,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2048,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2049,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2050,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2051,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2052,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2053,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2054,0.12491130083799362,0.12491130083799362,0.12491130083799362,1.0,1.0,1.0
2055,0.12491130083799362,0.12491130083799362,0.12491130083799362,1.0,1.0,1.0
2056,0.12491130083799362,0.12491130083799362,0.12491130083799362,1.0,1.0,1.0
2057,0.12491130083799362,0.12491130083799362,0.12491130083799362,1.0,1.0,1.0
2058,0.12491130083799362,0.3389400839805603,-0.11916494369506836,1.0,1.0,1.0
2059,0.12491130083799362,0.3389400839805603,-0.11916494369506836,1.0,1.0,1.0
2060,0.12491130083799362,0.3389400839805603,-0.11916494369506836,1.0,1.0,1.0
2061,0.12491130083799362,0.3389400839805603,-0.11916494369506836,1.0,1.0,1.0
2062,0.12491130083799362,0.3389400839805603,-0.11916494369506836,1.0,1.0,1.0
2063,0.12491130083799362,0.3389400839805603,-0.11916494369506836,1.0,1.0,1.0
2064,0.12491130083799362,0.3389400839805603,-0.11916494369506836,1.0,1.0,1.0
2065,0.12491130083799362,0.3389400839805603,-0.11916494369506836,1.0,1.0,1.0
2066,0.12491130083799362,0.12491130083799362,0.12491130083799362,1.0,1.0,1.0
2067,0.12491130083799362,0.12491130083799362,0.12491130083799362,1.0,1.0,1.0
2068,0.12491130083799362,0.12491130083799362,0.12491130083799362,1.0,1.0,1.0
2069,0.12491130083799362,0.12491130083799362,0.12491130083799362,1.0,1.0,1.0
2070,0.12491130083799362,0.12491130083799362,0.12491130083799362,1.0,1.0,1.0
2071,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2072,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2073,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2074,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2075,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2076,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2077,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2078,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2079,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2080,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2081,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2082,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
2083,0.4238662123680115,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
2084,0.4238662123680115,-0.11916494369506836,0.46151894330978394,1.0,1.0,1.0
2085,0.4238662123680115,-0.11916494369506836,0.451604425907135,1.0,1.0,1.0
2086,0.4238662123680115,-0.11916494369506836,0.44500601291656494,1.0,1.0,1.0
2087,0.4238662123680115,-0.11916494369506836,0.441122829914093,1.0,1.0,1.0
2088,0.4238662123680115,-0.11916494369506836,0.44000327587127686,1.0,1.0,1.0
2089,0.4238662123680115,-0.11916494369506836,0.43922847509384155,1.0,1.0,1.0
2090,0.4238662123680115,-0.11916494369506836,0.43762409687042236,1.0,1.0,1.0
2091,0.4238662123680115,-0.11916494369506836,0.4341229200363159,1.0,1.0,1.0
2092,0.4238662123680115,-0.11916494369506836,0.4301932454109192,1.0,1.0,1.0
2093,0.4238662123680115,-0.11916494369506836,0.42773956060409546,1.0,1.0,1.0
2094,0.4238662123680115,-0.11916494369506836,0.4306040406227112,1.0,1.0,1.0
2095,0.4238662123680115,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2096,0.4238662123680115,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2097,0.4238662123680115,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2098,0.4238662123680115,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2099,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2100,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2101,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2102,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2103,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2104,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
2105,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
2106,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
2107,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
2108,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
2109,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
2110,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
2111,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
2112,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
2113,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
2114,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
2115,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2116,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2117,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2118,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
2119,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2120,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2121,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2122,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
2123,0.12491130083799362,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2124,0.12491130083799362,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2125,0.12491130083799362,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2126,0.12491130083799362,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2127,0.4660797715187073,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2128,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2129,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2130,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2131,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2132,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2133,-0.11916494369506836,0.4238662123680115,0.3389400839805603,1.0,1.0,1.0
2134,-0.11916494369506836,0.4238662123680115,0.3389400839805603,1.0,1.0,1.0
2135,-0.11916494369506836,0.4238662123680115,0.3389400839805603,1.0,1.0,1.0
2136,-0.11916494369506836,0.4238662123680115,0.3389400839805603,1.0,1.0,1.0
2137,-0.11916494369506836,0.4238662123680115,0.3389400839805603,1.0,1.0,1.0
2138,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2139,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2140,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2141,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2142,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2143,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2144,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2145,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2146,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2147,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2148,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2149,0.4238662123680115,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
2150,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
2151,0.3389400839805603,0.3389400839805603,0.4660797715187073,1.0,1.0,1.0
